# wave, tp
2.011208016032063824e+04,5.025099315411190037e-01
2.014134749498997917e+04,5.033287409463362838e-01
2.017061482965931646e+04,5.043560861087550418e-01
2.019988216432865374e+04,5.054176096644726890e-01
2.022914949899799467e+04,5.065054600634631976e-01
2.025841683366733196e+04,5.075437291440216825e-01
2.028768416833667652e+04,5.085849549160750271e-01
2.031695150300601381e+04,5.098437358647369688e-01
2.034621883767535110e+04,5.111188637970194293e-01
2.037548617234468838e+04,5.123054664500766853e-01
2.040475350701402931e+04,5.135062514480014384e-01
2.043402084168336660e+04,5.151343236367342815e-01
2.046328817635270389e+04,5.167649130892946197e-01
2.049255551102204481e+04,5.184001987732066441e-01
2.052182284569138210e+04,5.199416779396447419e-01
2.055109018036071939e+04,5.212903075794766972e-01
2.058035751503006031e+04,5.226360829572986866e-01
2.060962484969939760e+04,5.239514080238062421e-01
2.063889218436873489e+04,5.251712984872892731e-01
2.066815951903807581e+04,5.264915563866376935e-01
2.069742685370741310e+04,5.279275266283202095e-01
2.072669418837675039e+04,5.294661575810925003e-01
2.075596152304608768e+04,5.308788850114734004e-01
2.078522885771543224e+04,5.320610781251057242e-01
2.081449619238476953e+04,5.332991556156421176e-01
2.084376352705411045e+04,5.346002493869765892e-01
2.087303086172344774e+04,5.358951596617681501e-01
2.090229819639278503e+04,5.367560731416181063e-01
2.093156553106212232e+04,5.375599937100891124e-01
2.096083286573146324e+04,5.383159896041236347e-01
2.099010020040080053e+04,5.389879611419594596e-01
2.101936753507013782e+04,5.395642792836130575e-01
2.104863486973947875e+04,5.397520948772571714e-01
2.107790220440881603e+04,5.398348562927945959e-01
2.110716953907815332e+04,5.399075457611020035e-01
2.113643687374749425e+04,5.400140175600509629e-01
2.116570420841683153e+04,5.397606598195262562e-01
2.119497154308617246e+04,5.393784511740070675e-01
2.122423887775551339e+04,5.389284282832258466e-01
2.125350621242485067e+04,5.384154537376586447e-01
2.128277354709418796e+04,5.378624501715530970e-01
2.131204088176352889e+04,5.373469550147461637e-01
2.134130821643286617e+04,5.369123412980625343e-01
2.137057555110220346e+04,5.364074274028912681e-01
2.139984288577154439e+04,5.357629159233371352e-01
2.142911022044088168e+04,5.350753957350565804e-01
2.145837755511021896e+04,5.343977739188465748e-01
2.148764488977955625e+04,5.339527454634359627e-01
2.151691222444889718e+04,5.333288296142973950e-01
2.154617955911823447e+04,5.325763822641429446e-01
2.157544689378757175e+04,5.324869561229632620e-01
2.160471422845691268e+04,5.324765454278043153e-01
2.163398156312624997e+04,5.325312978450077450e-01
2.166324889779558725e+04,5.326626265867343557e-01
2.169251623246492818e+04,5.329299441156861716e-01
2.172178356713426547e+04,5.332408664599876946e-01
2.175105090180360639e+04,5.337164582738925800e-01
2.178031823647294732e+04,5.341947297023882379e-01
2.180958557114228461e+04,5.346796038079940638e-01
2.183885290581162189e+04,5.351539211957327957e-01
2.186812024048096282e+04,5.358532538431098891e-01
2.189738757515030011e+04,5.365596648824860759e-01
2.192665490981963740e+04,5.373358176664525532e-01
2.195592224448897832e+04,5.386129952770319917e-01
2.198518957915831561e+04,5.399750814790856834e-01
2.201445691382765290e+04,5.412374192025795061e-01
2.204372424849699019e+04,5.427004765211604909e-01
2.207299158316633111e+04,5.443174786006468313e-01
2.210225891783567204e+04,5.458826125165219256e-01
2.213152625250501296e+04,5.472366050716066521e-01
2.216079358717435025e+04,5.485949123675716299e-01
2.219006092184368754e+04,5.499016766418415303e-01
2.221932825651302846e+04,5.513575618873729489e-01
2.224859559118236575e+04,5.531947918525734753e-01
2.227786292585170304e+04,5.550479492017725835e-01
2.230713026052104033e+04,5.567942116915964856e-01
2.233639759519038125e+04,5.584670162011676764e-01
2.236566492985971854e+04,5.601362885693618177e-01
2.239493226452905583e+04,5.616781407378201862e-01
2.242419959919839675e+04,5.629668879120223179e-01
2.245346693386773404e+04,5.642628456846773277e-01
2.248273426853707133e+04,5.655483411028531249e-01
2.251200160320641226e+04,5.667293984213611635e-01
2.254126893787574954e+04,5.681091448912488628e-01
2.257053627254508683e+04,5.695309232306822178e-01
2.259980360721442412e+04,5.705637463912043295e-01
2.262907094188376504e+04,5.715505367239371859e-01
2.265833827655310597e+04,5.725340055856037447e-01
2.268760561122244690e+04,5.734884884773441271e-01
2.271687294589178418e+04,5.741872177417153278e-01
2.274614028056112147e+04,5.747432768823586002e-01
2.277540761523046240e+04,5.752983150387830369e-01
2.280467494989979969e+04,5.758628447639363435e-01
2.283394228456913697e+04,5.765029984699715504e-01
2.286320961923847426e+04,5.766647142758101197e-01
2.289247695390781519e+04,5.767594629745046442e-01
2.292174428857715247e+04,5.767616903513463900e-01
2.295101162324648976e+04,5.767575950893939485e-01
2.298027895791583069e+04,5.766769609614081915e-01
2.300954629258517161e+04,5.764240500797953581e-01
2.303881362725451254e+04,5.759243115518724032e-01
2.306808096192384983e+04,5.753233009415538168e-01
2.309734829659318711e+04,5.745519893751355189e-01
2.312661563126252440e+04,5.736332259913279330e-01
2.315588296593186533e+04,5.728417222915045404e-01
2.318515030060120262e+04,5.724799607313932892e-01
2.321441763527053990e+04,5.720053399194020560e-01
2.324368496993988083e+04,5.713732188950759738e-01
2.327295230460921812e+04,5.707579019505725215e-01
2.330221963927855541e+04,5.702913171458777741e-01
2.333148697394789633e+04,5.700125835783175221e-01
2.336075430861723362e+04,5.697732809922113617e-01
2.339002164328657091e+04,5.694101946594793962e-01
2.341928897795590819e+04,5.690670330955160949e-01
2.344855631262524912e+04,5.689067244268745105e-01
2.347782364729458641e+04,5.687586766922750892e-01
2.350709098196392370e+04,5.686574232825055697e-01
2.353635831663326462e+04,5.685563622238337667e-01
2.356562565130260191e+04,5.685180392230907431e-01
2.359489298597194647e+04,5.684874682617376829e-01
2.362416032064128376e+04,5.684502013440286827e-01
2.365342765531062105e+04,5.683862028663759780e-01
2.368269498997995834e+04,5.683743725182104356e-01
2.371196232464929926e+04,5.684772539880965647e-01
2.374122965931863655e+04,5.685247420443840793e-01
2.377049699398797384e+04,5.686258733350949557e-01
2.379976432865731476e+04,5.687717411760884190e-01
2.382903166332665205e+04,5.689495652509217738e-01
2.385829899799598934e+04,5.691621554437553687e-01
2.388756633266533026e+04,5.694302752533836331e-01
2.391683366733466755e+04,5.697800538301363016e-01
2.394610100200400848e+04,5.702021551856191195e-01
2.397536833667334940e+04,5.706255862334491669e-01
2.400463567134268669e+04,5.710242413548050067e-01
2.403390300601202398e+04,5.712794579195530353e-01
2.406317034068136491e+04,5.716367468236184246e-01
2.409243767535070219e+04,5.719879096969830989e-01
2.412170501002003948e+04,5.723900834256588910e-01
2.415097234468938041e+04,5.727926526078679359e-01
2.418023967935871769e+04,5.731577811291136415e-01
2.420950701402805498e+04,5.735276646354320329e-01
2.423877434869739227e+04,5.739565310399148412e-01
2.426804168336673320e+04,5.744180718363374183e-01
2.429730901803607048e+04,5.748993933651923571e-01
2.432657635270540777e+04,5.754801723898473886e-01
2.435584368737474870e+04,5.760319155263008417e-01
