# wave, tp
1.016332665330661439e+04,1.943050076082939587e-02
1.017595190380761596e+04,1.914928406057283747e-02
1.018857715430861754e+04,1.887243409494573920e-02
1.020120240480961911e+04,1.860067321813084484e-02
1.021382765531062068e+04,1.833192058848581024e-02
1.022645290581162408e+04,1.806747232843220960e-02
1.023907815631262383e+04,1.780618497179364476e-02
1.025170340681362723e+04,1.754913430197290597e-02
1.026432865731463062e+04,1.729713459177279269e-02
1.027695390781563219e+04,1.704962833897886304e-02
1.028957915831663377e+04,1.680706907902786151e-02
1.030220440881763534e+04,1.656758616927023545e-02
1.031482965931863873e+04,1.633298178468705827e-02
1.032745490981964031e+04,1.610177597609716016e-02
1.034008016032064188e+04,1.587520189074077478e-02
1.035270541082164345e+04,1.565357908384056376e-02
1.036533066132264503e+04,1.543701509137898609e-02
1.037795591182364842e+04,1.522406848133887360e-02
1.039058116232464999e+04,1.501421285720678546e-02
1.040320641282565157e+04,1.480795917337949553e-02
1.041583166332665314e+04,1.460380429491407207e-02
1.042845691382765472e+04,1.440151077007504991e-02
1.044108216432865811e+04,1.420223787333752506e-02
1.045370741482965786e+04,1.400336247583991271e-02
1.046633266533066126e+04,1.380478778887078359e-02
1.047895791583166283e+04,1.360650704914992404e-02
1.049158316633266440e+04,1.340827023463337687e-02
1.050420841683366780e+04,1.320736438757705820e-02
1.051683366733466937e+04,1.300589741564854226e-02
1.052945891783567276e+04,1.280248697552383540e-02
1.054208416833667434e+04,1.259777665201740338e-02
1.055470941883767591e+04,1.238959356075972247e-02
1.056733466933867749e+04,1.218022180001511294e-02
1.057995991983967906e+04,1.196891759617477180e-02
1.059258517034068245e+04,1.175965935648960910e-02
1.060521042084168403e+04,1.155172814745538193e-02
1.061783567134268560e+04,1.134602312349409538e-02
1.063046092184368717e+04,1.114363976215492456e-02
1.064308617234468875e+04,1.094658386993001796e-02
1.065571142284569214e+04,1.075267348569703893e-02
1.066833667334669371e+04,1.056403636555502609e-02
1.068096192384769529e+04,1.038344061813590083e-02
1.069358717434869686e+04,1.021126424735581059e-02
1.070621242484969844e+04,1.004675574628587260e-02
1.071883767535070365e+04,9.891240257519900297e-03
1.073146292585170158e+04,9.744719736807905264e-03
1.074408817635270680e+04,9.605091663751043340e-03
1.075671342685370837e+04,9.472478451818588940e-03
1.076933867735470994e+04,9.344379699027400080e-03
1.078196392785571152e+04,9.220532278414414820e-03
1.079458917835671309e+04,9.099889022386004403e-03
1.080721442885771648e+04,8.980401427790205005e-03
1.081983967935871806e+04,8.860199306553255896e-03
1.083246492985971963e+04,8.740029402782924922e-03
1.084509018036072121e+04,8.617583622780545724e-03
1.085771543086172278e+04,8.491257601242349629e-03
1.087034068136272617e+04,8.361138696152098371e-03
1.088296593186372775e+04,8.224278804348329058e-03
1.089559118236472932e+04,8.081456353223008884e-03
1.090821643286573089e+04,7.931229406658612743e-03
1.092084168336673247e+04,7.776881144677796030e-03
1.093346693386773768e+04,7.618782855562956577e-03
1.094609218436873562e+04,7.458823939965010183e-03
1.095871743486974083e+04,7.297031333047041164e-03
1.097134268537074240e+04,7.134298474525527234e-03
1.098396793587174398e+04,6.972897255593078422e-03
1.099659318637274555e+04,6.813246222275854205e-03
1.100921843687374712e+04,6.656760009280822919e-03
1.102184368737475052e+04,6.506054616999851214e-03
1.103446893787575209e+04,6.360484175220006489e-03
1.104709418837675366e+04,6.220960701427030379e-03
1.105971943887775524e+04,6.089908557452647191e-03
1.107234468937875681e+04,5.966799018139114404e-03
1.108496993987976020e+04,5.853073780440088726e-03
1.109759519038076178e+04,5.746108221764393079e-03
1.111022044088176335e+04,5.645923042069637444e-03
1.112284569138276493e+04,5.551967665032673561e-03
1.113547094188376650e+04,5.462805887719256008e-03
1.114809619238477171e+04,5.377276205379095085e-03
1.116072144288577329e+04,5.295236017129790682e-03
1.117334669338677486e+04,5.216352380862438430e-03
1.118597194388777643e+04,5.138931325409177263e-03
1.119859719438877801e+04,5.062292386229773344e-03
1.121122244488978140e+04,4.986719844164587759e-03
1.122384769539078115e+04,4.909518402501040178e-03
1.123647294589178455e+04,4.830486642131604988e-03
1.124909819639278612e+04,4.750067871714374473e-03
1.126172344689378770e+04,4.668353352971019686e-03
1.127434869739478927e+04,4.585564536244150086e-03
1.128697394789579084e+04,4.501482975044242621e-03
1.129959919839679424e+04,4.417787701833147430e-03
1.131222444889779581e+04,4.332567134845830524e-03
1.132484969939879738e+04,4.249244283711373950e-03
1.133747494989979896e+04,4.166552907472059752e-03
1.135010020040080053e+04,4.084550220022077106e-03
1.136272545090180574e+04,4.005330507521157567e-03
1.137535070140280368e+04,3.928310581403933639e-03
1.138797595190380889e+04,3.853231302959709333e-03
1.140060120240481046e+04,3.780127577033756594e-03
1.141322645290581204e+04,3.710091329149275540e-03
1.142585170340681543e+04,3.640183241504209820e-03
1.143847695390781519e+04,3.570094172043771809e-03
1.145110220440881858e+04,3.504225107750608918e-03
1.146372745490982015e+04,3.442202211653578887e-03
1.147635270541082173e+04,3.376189802422018080e-03
1.148897795591182512e+04,3.310064260431348944e-03
1.150160320641282487e+04,3.247564288182982779e-03
1.151422845691382827e+04,3.183022880052213156e-03
1.152685370741482984e+04,3.123288745408571779e-03
1.153947895791583142e+04,3.062011793861319029e-03
1.155210420841683663e+04,3.004278770562765488e-03
1.156472945891783456e+04,2.946700953936087254e-03
1.157735470941883978e+04,2.891455555379288805e-03
1.158997995991984135e+04,2.834575298418902205e-03
1.160260521042084292e+04,2.784697258912321744e-03
1.161523046092184450e+04,2.733394475689128814e-03
1.162785571142284607e+04,2.681186036964048908e-03
1.164048096192384946e+04,2.631005537115684891e-03
1.165310621242484922e+04,2.578482077610082853e-03
1.166573146292585261e+04,2.529419410245042129e-03
1.167835671342685418e+04,2.479960646893999109e-03
1.169098196392785576e+04,2.434590103624544640e-03
1.170360721442885915e+04,2.389947189089577234e-03
1.171623246492985891e+04,2.344773802570426866e-03
1.172885771543086230e+04,2.299382063592724391e-03
1.174148296593186387e+04,2.257575350457170175e-03
1.175410821643286545e+04,2.207484158423355172e-03
1.176673346693386884e+04,2.157212931775949298e-03
1.177935871743486859e+04,2.110424358414913267e-03
1.179198396793587199e+04,2.061804987982993140e-03
1.180460921843687538e+04,2.016113917781198629e-03
1.181723446893787695e+04,1.973497701575392237e-03
1.182985971943887853e+04,1.928901443612210994e-03
1.184248496993988010e+04,1.886871949918283607e-03
1.185511022044088350e+04,1.843310740626171200e-03
1.186773547094188325e+04,1.805302166064843465e-03
1.188036072144288664e+04,1.764955186560103429e-03
1.189298597194388822e+04,1.724740883209267871e-03
1.190561122244488979e+04,1.688424100243571258e-03
1.191823647294589318e+04,1.651741322737079872e-03
1.193086172344689294e+04,1.619178156768251789e-03
1.194348697394789633e+04,1.583772286206544359e-03
1.195611222444889790e+04,1.549561621171525539e-03
1.196873747494989948e+04,1.516204982448559084e-03
1.198136272545090287e+04,1.487717528096058365e-03
1.199398797595190263e+04,1.455608224445464763e-03
1.200661322645290602e+04,1.425861687983594845e-03
1.201923847695390759e+04,1.394617468780957967e-03
1.203186372745490917e+04,1.366787702942870528e-03
1.204448897795591438e+04,1.338872739599515378e-03
1.205711422845691413e+04,1.311142489152367866e-03
1.206973947895791753e+04,1.286823910204811352e-03
1.208236472945891910e+04,1.262701310905360239e-03
1.209498997995992067e+04,1.236900967670734102e-03
1.210761523046092225e+04,1.213564963390161575e-03
1.212024048096192382e+04,1.190604951277966393e-03
1.213286573146292722e+04,1.170900959465255185e-03
1.214549098196392697e+04,1.147725543442598911e-03
1.215811623246493036e+04,1.127521383109084856e-03
1.217074148296593194e+04,1.108878664112398094e-03
1.218336673346693351e+04,1.090334361652905851e-03
1.219599198396793690e+04,1.071608168963120123e-03
1.220861723446893666e+04,1.053005797877670270e-03
1.222124248496994005e+04,1.034949496994459327e-03
1.223386773547094162e+04,1.021018863381186479e-03
1.224649298597194320e+04,1.002087439396231018e-03
1.225911823647294841e+04,9.821889935410197964e-04
1.227174348697394635e+04,9.635231253080368255e-04
1.228436873747495156e+04,9.447757485957691609e-04
1.229699398797595313e+04,9.260437107816831687e-04
1.230961923847695471e+04,9.074955694372822913e-04
1.232224448897795628e+04,8.924039545985658307e-04
1.233486973947895785e+04,8.756057654062453319e-04
1.234749498997996125e+04,8.615385126148438193e-04
1.236012024048096100e+04,8.476492355302415928e-04
1.237274549098196439e+04,8.335575230786612926e-04
1.238537074148296597e+04,8.195912686355925512e-04
1.239799599198396754e+04,8.083950629702775937e-04
1.241062124248497094e+04,7.988605627936408785e-04
1.242324649298597069e+04,7.859721875097869020e-04
1.243587174348697408e+04,7.766660872050896872e-04
1.244849699398797566e+04,7.672974380487127639e-04
1.246112224448897723e+04,7.578405846722430965e-04
1.247374749498998244e+04,7.497965445472716973e-04
1.248637274549098038e+04,7.427433511105824759e-04
1.249899799599198559e+04,7.367148895825520113e-04
1.251162324649298716e+04,7.312761508974436253e-04
1.252424849699398874e+04,7.233504983660716007e-04
1.253687374749499213e+04,7.185533807343085855e-04
1.254949899799599189e+04,7.136690880703187249e-04
1.256212424849699528e+04,7.097337656485819051e-04
1.257474949899799685e+04,7.077712638975041607e-04
1.258737474949899843e+04,7.056830930906817824e-04
1.260000000000000000e+04,7.016509644681513452e-04
