# wave, tp
3.972821492985971418e+04,3.936753137489271692e-01
3.975372745490982197e+04,3.938432262647873494e-01
3.977923997995992249e+04,3.940049797774247131e-01
3.980475250501001574e+04,3.941272886226689920e-01
3.983026503006012354e+04,3.942590941087166789e-01
3.985577755511021678e+04,3.943708168078632337e-01
3.988129008016032458e+04,3.944740173055469867e-01
3.990680260521041782e+04,3.945906093397685277e-01
3.993231513026051834e+04,3.946822989962473494e-01
3.995782765531062614e+04,3.947882174116244536e-01
3.998334018036071939e+04,3.948940939980506992e-01
4.000885270541081991e+04,3.949673994423275603e-01
4.003436523046092771e+04,3.950233404071836762e-01
4.005987775551102095e+04,3.950774928059195834e-01
4.008539028056112147e+04,3.951254229807020790e-01
4.011090280561122199e+04,3.951700520710567099e-01
4.013641533066132251e+04,3.952264317464974641e-01
4.016192785571142304e+04,3.952667692195983573e-01
4.018744038076151628e+04,3.953143607826676287e-01
4.021295290581162408e+04,3.953646711227776223e-01
4.023846543086172460e+04,3.954049740178621208e-01
4.026397795591182512e+04,3.954659546799954573e-01
4.028949048096192564e+04,3.955285956960344351e-01
4.031500300601201889e+04,3.955830127489038950e-01
4.034051553106211941e+04,3.956274105231831206e-01
4.036602805611222720e+04,3.956851510090672042e-01
4.039154058116232773e+04,3.957240912792587273e-01
4.041705310621242825e+04,3.957802413159432486e-01
4.044256563126252149e+04,3.958443099181953029e-01
4.046807815631262201e+04,3.958806473269899096e-01
4.049359068136272253e+04,3.959423139856573237e-01
4.051910320641283033e+04,3.959855888323330353e-01
4.054461573146293085e+04,3.960330693978037497e-01
4.057012825651302410e+04,3.960603064024126874e-01
4.059564078156312462e+04,3.961090924703946636e-01
4.062115330661322514e+04,3.961271479247479577e-01
4.064666583166332566e+04,3.961618628074178305e-01
4.067217835671341891e+04,3.961979236632917623e-01
4.069769088176352670e+04,3.961808040466019420e-01
4.072320340681362723e+04,3.962018030158957482e-01
4.074871593186372775e+04,3.962021623253061953e-01
4.077422845691382827e+04,3.962139585623118410e-01
4.079974098196392151e+04,3.961982141873085506e-01
4.082525350701402203e+04,3.962109484205736942e-01
4.085076603206412983e+04,3.961745710442250989e-01
4.087627855711423035e+04,3.961649713521984140e-01
4.090179108216433087e+04,3.961674668879063832e-01
4.092730360721442412e+04,3.961133135913288417e-01
4.095281613226452464e+04,3.961214341158973418e-01
4.097832865731463244e+04,3.961114467768377945e-01
4.100384118236473296e+04,3.960802066184285763e-01
4.102935370741482620e+04,3.960654972034009513e-01
4.105486623246492672e+04,3.960537438508240915e-01
4.108037875751502725e+04,3.959922587563591279e-01
4.110589128256512777e+04,3.959715242416765313e-01
4.113140380761523556e+04,3.959596212914363034e-01
4.115691633266532881e+04,3.958865154816534893e-01
4.118242885771542933e+04,3.958741559410858812e-01
4.120794138276552985e+04,3.958366548371729521e-01
4.123345390781563037e+04,3.957798728071920125e-01
4.125896643286573089e+04,3.957607393030965759e-01
4.128447895791582414e+04,3.957418035545362534e-01
4.130999148296593194e+04,3.956680886286356724e-01
4.133550400801603246e+04,3.956268324748152265e-01
4.136101653306613298e+04,3.955833094720512810e-01
4.138652905811623350e+04,3.954708751757702312e-01
4.141204158316632675e+04,3.953958920664853438e-01
4.143755410821642727e+04,3.952849546650252233e-01
4.146306663326653506e+04,3.951486796971882542e-01
4.148857915831663558e+04,3.950401784232725477e-01
4.151409168336673611e+04,3.948836265746388241e-01
4.153960420841682935e+04,3.947471231417933879e-01
4.156511673346692987e+04,3.945912935210998951e-01
4.159062925851703039e+04,3.944275390691631133e-01
4.161614178356713819e+04,3.942173301641647143e-01
4.164165430861723871e+04,3.940437851732623842e-01
4.166716683366733196e+04,3.938479962314934135e-01
4.169267935871743248e+04,3.936266748241364355e-01
4.171819188376753300e+04,3.934226598143983900e-01
4.174370440881763352e+04,3.931862090028022672e-01
4.176921693386772677e+04,3.929608038962774663e-01
4.179472945891783456e+04,3.927243101348414367e-01
4.182024198396793508e+04,3.924906165231112354e-01
4.184575450901803561e+04,3.922315466088536762e-01
4.187126703406813613e+04,3.919938316153094848e-01
4.189677955911822937e+04,3.917428940030557305e-01
4.192229208416832989e+04,3.914788887922485139e-01
4.194780460921843769e+04,3.912203942428084114e-01
4.197331713426853821e+04,3.909549894158290129e-01
4.199882965931863873e+04,3.906997566675997069e-01
4.202434218436873198e+04,3.904190825135794851e-01
4.204985470941883250e+04,3.901407582122157214e-01
4.207536723446894030e+04,3.898606078801426511e-01
4.210087975951904082e+04,3.895895410329004438e-01
4.212639228456913406e+04,3.893413995554014240e-01
4.215190480961923458e+04,3.890978922369271453e-01
4.217741733466933510e+04,3.888571997190987672e-01
4.220292985971943563e+04,3.886205009097407626e-01
4.222844238476954342e+04,3.883711073747906917e-01
4.225395490981963667e+04,3.881245508176954795e-01
4.227946743486973719e+04,3.878722390170780132e-01
4.230497995991983771e+04,3.876201184960301749e-01
4.233049248496993823e+04,3.873567039911272603e-01
4.235600501002003875e+04,3.870908474518645614e-01
4.238151753507013200e+04,3.868295810555598124e-01
4.240703006012023980e+04,3.865771706408991371e-01
4.243254258517034032e+04,3.863296691738640209e-01
4.245805511022044084e+04,3.860924105711682763e-01
4.248356763527054136e+04,3.858537205437415074e-01
4.250908016032063460e+04,3.856106174197834191e-01
4.253459268537073513e+04,3.853483653134904263e-01
4.256010521042084292e+04,3.850885167285035826e-01
4.258561773547094344e+04,3.848296463086104402e-01
4.261113026052104397e+04,3.845810828662019065e-01
4.263664278557113721e+04,3.843423657759577061e-01
4.266215531062123773e+04,3.840991656811277299e-01
4.268766783567133825e+04,3.838458923455078109e-01
4.271318036072144605e+04,3.835898895418897725e-01
4.273869288577154657e+04,3.833230104601106358e-01
4.276420541082163982e+04,3.830601055773117380e-01
4.278971793587174034e+04,3.827947595429500027e-01
4.281523046092184086e+04,3.825263059542435284e-01
4.284074298597194138e+04,3.822432459420893602e-01
4.286625551102203463e+04,3.819600294611362190e-01
